dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all,false_pruning_rate
gist-960-euclidean,pdx-adsampling,1.52612,2.60373,0.556107,0.3703,26,2.1,10,1000,0.2,1,1.654,5.536,0.5561,0
gist-960-euclidean,pdx-adsampling,1.47577,2.49281,0.554713,0.3695,24,2.1,10,1000,0.2,1,1.601,5.418,0.5547,0
gist-960-euclidean,pdx-adsampling,1.43046,2.4279,0.551201,0.3667,22,2.1,10,1000,0.2,1,1.549,5.347,0.5512,0
gist-960-euclidean,pdx-adsampling,1.38121,2.34399,0.546893,0.3648,20,2.1,10,1000,0.2,1,1.496,5.274,0.5469,0
gist-960-euclidean,pdx-adsampling,1.33782,2.23827,0.546286,0.3616,18,2.1,10,1000,0.2,1,1.45,5.025,0.5463,0
gist-960-euclidean,pdx-adsampling,1.29851,2.16826,0.507418,0.3575,16,2.1,10,1000,0.2,1,1.418,8.73,0.5074,0
gist-960-euclidean,pdx-adsampling,1.20198,1.9864,0.507207,0.3532,14,2.1,10,1000,0.2,1,1.299,4.34,0.5072,0
gist-960-euclidean,pdx-adsampling,1.15422,1.878,0.5027,0.3477,12,2.1,10,1000,0.2,1,1.249,4.191,0.5027,0
gist-960-euclidean,pdx-adsampling,1.10285,1.81615,0.503479,0.3412,10,2.1,10,1000,0.2,1,1.212,9.743,0.5035,0
gist-960-euclidean,pdx-adsampling,0.959429,1.5856,0.438601,0.3315,8,2.1,10,1000,0.2,1,1.05,5.174,0.4386,0
gist-960-euclidean,pdx-adsampling,1.00371,1.65153,0.514422,0.3148,6,2.1,10,1000,0.2,1,1.09,5.264,0.5144,0
gist-960-euclidean,pdx-adsampling,0.923489,1.46117,0.50902,0.2886,4,2.1,10,1000,0.2,1,0.9796,3.025,0.509,0
gist-960-euclidean,pdx-adsampling,0.838166,1.30698,0.501415,0.241,2,2.1,10,1000,0.2,1,0.8774,2.349,0.5014,0
gist-960-euclidean,pdx-adsampling-decimpr,18.991,42.2575,1.53924,0.926502,512,2.1,10,1000,0.2,1,19.1,50.93,1.539,0
gist-960-euclidean,pdx-adsampling-decimpr,13.2272,29.651,1.01802,0.925202,256,2.1,10,1000,0.2,1,13.34,34.56,1.018,0
gist-960-euclidean,pdx-adsampling-decimpr,12.406,27.8242,0.98692,0.924602,224,2.1,10,1000,0.2,1,12.46,32.71,0.9869,0
gist-960-euclidean,pdx-adsampling-decimpr,11.6609,25.9348,0.930734,0.923402,192,2.1,10,1000,0.2,1,11.7,31.82,0.9307,0
gist-960-euclidean,pdx-adsampling-decimpr,10.4925,23.5648,0.807965,0.920802,160,2.1,10,1000,0.2,1,10.52,26.57,0.808,0
gist-960-euclidean,pdx-adsampling-decimpr,9.81037,22.0359,0.783442,0.919102,144,2.1,10,1000,0.2,1,9.852,25.45,0.7834,0
gist-960-euclidean,pdx-adsampling-decimpr,9.14744,20.3641,0.782711,0.917802,128,2.1,10,1000,0.2,1,9.185,23.47,0.7827,0
gist-960-euclidean,pdx-adsampling-decimpr,8.61504,18.7435,0.759171,0.914002,112,2.1,10,1000,0.2,1,8.662,21.36,0.7592,0
gist-960-euclidean,pdx-adsampling-decimpr,8.05923,17.3896,0.72026,0.908702,96,2.1,10,1000,0.2,1,8.11,19.27,0.7203,0
gist-960-euclidean,pdx-adsampling-decimpr,7.29772,15.8719,0.677844,0.900302,80,2.1,10,1000,0.2,1,7.317,16.98,0.6778,0
gist-960-euclidean,pdx-adsampling-decimpr,6.36557,13.5575,0.651118,0.886501,64,2.1,10,1000,0.2,1,6.394,18.96,0.6511,0
gist-960-euclidean,pdx-adsampling-decimpr,5.92008,12.5896,0.624475,0.876201,56,2.1,10,1000,0.2,1,5.957,14.44,0.6245,0
gist-960-euclidean,pdx-adsampling-decimpr,5.40915,11.2531,0.622335,0.862501,48,2.1,10,1000,0.2,1,5.437,14.27,0.6223,0
gist-960-euclidean,pdx-adsampling-decimpr,4.9129,10.1006,0.609854,0.844401,40,2.1,10,1000,0.2,1,4.93,10.63,0.6099,0
gist-960-euclidean,pdx-adsampling-decimpr,4.3222,8.68208,0.580886,0.816701,32,2.1,10,1000,0.2,1,4.364,11.22,0.5809,0
gist-960-euclidean,pdx-adsampling-decimpr,4.05586,8.26149,0.573288,0.798401,28,2.1,10,1000,0.2,1,4.088,8.94,0.5733,0
gist-960-euclidean,pdx-adsampling-decimpr,3.89325,7.97488,0.564235,0.787601,26,2.1,10,1000,0.2,1,3.929,11.9,0.5642,0
gist-960-euclidean,pdx-adsampling-decimpr,3.72078,7.50745,0.565513,0.775501,24,2.1,10,1000,0.2,1,3.75,8.521,0.5655,0
gist-960-euclidean,pdx-adsampling-decimpr,3.48891,7.03535,0.529894,0.7597,22,2.1,10,1000,0.2,1,3.52,8.008,0.5299,0
gist-960-euclidean,pdx-adsampling-decimpr,3.36248,6.57363,0.543677,0.7442,20,2.1,10,1000,0.2,1,3.377,7.034,0.5437,0
gist-960-euclidean,pdx-adsampling-decimpr,3.16504,6.36833,0.545268,0.7253,18,2.1,10,1000,0.2,1,3.195,9.217,0.5453,0
gist-960-euclidean,pdx-adsampling-decimpr,2.94129,5.75265,0.533044,0.7093,16,2.1,10,1000,0.2,1,2.95,6.266,0.533,0
gist-960-euclidean,pdx-adsampling-decimpr,2.76617,5.37396,0.533376,0.6843,14,2.1,10,1000,0.2,1,2.8,7.764,0.5334,0
gist-960-euclidean,pdx-adsampling-decimpr,2.5712,4.79328,0.538418,0.6564,12,2.1,10,1000,0.2,1,2.593,5.978,0.5384,0
gist-960-euclidean,pdx-adsampling-decimpr,2.31363,4.31407,0.52331,0.6211,10,2.1,10,1000,0.2,1,2.32,4.699,0.5233,0
gist-960-euclidean,pdx-adsampling-decimpr,2.05228,3.7141,0.518756,0.5767,8,2.1,10,1000,0.2,1,2.064,4.075,0.5188,0
gist-960-euclidean,pdx-adsampling-decimpr,1.73807,3.05971,0.480722,0.5137,6,2.1,10,1000,0.2,1,1.754,3.67,0.4807,0
gist-960-euclidean,pdx-adsampling-decimpr,1.42451,2.42625,0.479674,0.4317,4,2.1,10,1000,0.2,1,1.449,3.502,0.4797,0
gist-960-euclidean,pdx-adsampling-decimpr,1.02103,1.66932,0.47019,0.302,2,2.1,10,1000,0.2,1,1.041,2.088,0.4702,0
gist-960-euclidean,pdx-adsampling-dz,12.7305,25.955,1.43445,0.958502,512,2.1,10,1000,0.2,1,12.76,27.9,1.434,0
gist-960-euclidean,pdx-adsampling-dz,9.45009,19.6111,0.877381,0.957102,256,2.1,10,1000,0.2,1,9.609,27,0.8774,0
gist-960-euclidean,pdx-adsampling-dz,8.65625,17.5589,0.844642,0.956502,224,2.1,10,1000,0.2,1,8.71,21.92,0.8446,0
gist-960-euclidean,pdx-adsampling-dz,8.05909,16.6312,0.865226,0.955102,192,2.1,10,1000,0.2,1,8.108,19.19,0.8652,0
gist-960-euclidean,pdx-adsampling-dz,7.42962,15.4618,0.824852,0.952002,160,2.1,10,1000,0.2,1,7.478,18.15,0.8249,0
gist-960-euclidean,pdx-adsampling-dz,7.10009,14.7384,0.792872,0.950002,144,2.1,10,1000,0.2,1,7.163,17.61,0.7929,0
gist-960-euclidean,pdx-adsampling-dz,6.82183,14.2273,0.742381,0.947802,128,2.1,10,1000,0.2,1,6.908,17.6,0.7424,0
gist-960-euclidean,pdx-adsampling-dz,6.41386,13.3716,0.691656,0.943802,112,2.1,10,1000,0.2,1,6.495,20.47,0.6917,0
gist-960-euclidean,pdx-adsampling-dz,5.90083,12.039,0.627284,0.937802,96,2.1,10,1000,0.2,1,5.957,14.17,0.6273,0
gist-960-euclidean,pdx-adsampling-dz,5.37616,10.9735,0.59071,0.928402,80,2.1,10,1000,0.2,1,5.475,15.18,0.5907,0
gist-960-euclidean,pdx-adsampling-dz,4.83403,10.0187,0.56544,0.913101,64,2.1,10,1000,0.2,1,4.892,11.67,0.5654,0
gist-960-euclidean,pdx-adsampling-dz,4.53913,9.38603,0.53378,0.901802,56,2.1,10,1000,0.2,1,4.601,11.3,0.5338,0
gist-960-euclidean,pdx-adsampling-dz,4.17978,8.32299,0.53256,0.887001,48,2.1,10,1000,0.2,1,4.232,15.88,0.5326,0
gist-960-euclidean,pdx-adsampling-dz,3.84127,7.93911,0.481623,0.867101,40,2.1,10,1000,0.2,1,3.888,9.49,0.4816,0
gist-960-euclidean,pdx-adsampling-dz,3.46251,7.04606,0.471827,0.838401,32,2.1,10,1000,0.2,1,3.509,8.739,0.4718,0
gist-960-euclidean,pdx-adsampling-dz,3.16633,6.42945,0.435664,0.817901,28,2.1,10,1000,0.2,1,3.212,7.901,0.4357,0
gist-960-euclidean,pdx-adsampling-dz,3.06315,6.02338,0.426092,0.806001,26,2.1,10,1000,0.2,1,3.103,7.63,0.4261,0
gist-960-euclidean,pdx-adsampling-dz,2.9927,6.04087,0.432402,0.793501,24,2.1,10,1000,0.2,1,3.026,7.7,0.4324,0
gist-960-euclidean,pdx-adsampling-dz,2.88259,5.70974,0.425727,0.777501,22,2.1,10,1000,0.2,1,2.932,8.379,0.4257,0
gist-960-euclidean,pdx-adsampling-dz,2.69746,5.28592,0.415888,0.760901,20,2.1,10,1000,0.2,1,2.731,6.874,0.4159,0
gist-960-euclidean,pdx-adsampling-dz,2.60764,5.09893,0.417713,0.7411,18,2.1,10,1000,0.2,1,2.65,7.632,0.4177,0
gist-960-euclidean,pdx-adsampling-dz,2.44785,4.73732,0.407091,0.7229,16,2.1,10,1000,0.2,1,2.502,7.07,0.4071,0
gist-960-euclidean,pdx-adsampling-dz,2.29169,4.3794,0.403069,0.6969,14,2.1,10,1000,0.2,1,2.32,5.545,0.4031,0
gist-960-euclidean,pdx-adsampling-dz,2.19833,4.06098,0.441423,0.6671,12,2.1,10,1000,0.2,1,2.223,5.028,0.4414,0
gist-960-euclidean,pdx-adsampling-dz,2.00674,3.69941,0.441423,0.6313,10,2.1,10,1000,0.2,1,2.031,4.6,0.4414,0
gist-960-euclidean,pdx-adsampling-dz,1.80355,3.23607,0.436968,0.5857,8,2.1,10,1000,0.2,1,1.831,3.9,0.437,0
gist-960-euclidean,pdx-adsampling-dz,1.59358,2.81241,0.431107,0.5205,6,2.1,10,1000,0.2,1,1.625,4.661,0.4311,0
gist-960-euclidean,pdx-adsampling-dz,1.31456,2.31052,0.428636,0.4356,4,2.1,10,1000,0.2,1,1.386,5.34,0.4286,0
gist-960-euclidean,pdx-adsampling-dz,0.946443,1.57447,0.422217,0.3034,2,2.1,10,1000,0.2,1,0.9722,2.402,0.4222,0
deep-image-96-angular,pdx-adsampling,4.72678,8.82324,1.40784,0.99777,512,2.1,10,10000,0.2,1,4.791,17.48,1.408,0
deep-image-96-angular,pdx-adsampling,2.98042,5.67414,0.828322,0.99446,256,2.1,10,10000,0.2,1,3.02,10.13,0.8283,0
deep-image-96-angular,pdx-adsampling,2.76208,5.25587,0.753217,0.993179,224,2.1,10,10000,0.2,1,2.804,9.461,0.7532,0
deep-image-96-angular,pdx-adsampling,2.46418,4.6929,0.677339,0.991419,192,2.1,10,10000,0.2,1,2.494,7.374,0.6773,0
deep-image-96-angular,pdx-adsampling,2.45926,4.73089,0.63762,0.988989,160,2.1,10,10000,0.2,1,2.493,9.151,0.6376,0
deep-image-96-angular,pdx-adsampling,2.06793,3.92173,0.576299,0.987279,144,2.1,10,10000,0.2,1,2.103,6.946,0.5763,0
deep-image-96-angular,pdx-adsampling,2.00623,3.89331,0.524649,0.984809,128,2.1,10,10000,0.2,1,2.042,7.635,0.5246,0
deep-image-96-angular,pdx-adsampling,1.98534,3.76312,0.514952,0.981508,112,2.1,10,10000,0.2,1,2.021,6.649,0.515,0
deep-image-96-angular,pdx-adsampling,1.62181,3.04233,0.43965,0.977738,96,2.1,10,10000,0.2,1,1.657,7.929,0.4396,0
deep-image-96-angular,pdx-adsampling,1.43853,2.67285,0.406266,0.972107,80,2.1,10,10000,0.2,1,1.468,4.265,0.4063,0
deep-image-96-angular,pdx-adsampling,1.26508,2.31645,0.361337,0.963626,64,2.1,10,10000,0.2,1,1.293,6.893,0.3613,0
deep-image-96-angular,pdx-adsampling,1.16327,2.11704,0.34339,0.957565,56,2.1,10,10000,0.2,1,1.189,3.886,0.3434,0
deep-image-96-angular,pdx-adsampling,1.12292,2.06846,0.30693,0.949494,48,2.1,10,10000,0.2,1,1.153,4.831,0.3069,0
deep-image-96-angular,pdx-adsampling,1.01237,1.82985,0.280852,0.938634,40,2.1,10,10000,0.2,1,1.041,4.498,0.2809,0
deep-image-96-angular,pdx-adsampling,0.889961,1.578,0.264475,0.922754,32,2.1,10,10000,0.2,1,0.9158,4.723,0.2645,0
deep-image-96-angular,pdx-adsampling,0.819544,1.43527,0.255983,0.911422,28,2.1,10,10000,0.2,1,0.8436,3.748,0.256,0
deep-image-96-angular,pdx-adsampling,0.752005,1.28068,0.266772,0.904921,26,2.1,10,10000,0.2,1,0.7723,3.159,0.2668,0
deep-image-96-angular,pdx-adsampling,0.694947,1.19047,0.237223,0.898162,24,2.1,10,10000,0.2,1,0.7142,4.78,0.2372,0
deep-image-96-angular,pdx-adsampling,0.649773,1.10363,0.23509,0.889662,22,2.1,10,10000,0.2,1,0.667,2.682,0.2351,0
deep-image-96-angular,pdx-adsampling,0.616821,1.0413,0.229913,0.879391,20,2.1,10,10000,0.2,1,0.6324,3.131,0.2299,0
deep-image-96-angular,pdx-adsampling,0.689365,1.14847,0.259647,0.868101,18,2.1,10,10000,0.2,1,0.7126,4.718,0.2596,0
deep-image-96-angular,pdx-adsampling,0.637487,1.03653,0.256116,0.854069,16,2.1,10,10000,0.2,1,0.6539,3.793,0.2561,0
deep-image-96-angular,pdx-adsampling,0.591905,0.951546,0.25137,0.83672,14,2.1,10,10000,0.2,1,0.6062,1.676,0.2514,0
deep-image-96-angular,pdx-adsampling,0.554136,0.876885,0.242874,0.814449,12,2.1,10,10000,0.2,1,0.5667,4.27,0.2429,0
deep-image-96-angular,pdx-adsampling,0.506485,0.785733,0.237508,0.785789,10,2.1,10,10000,0.2,1,0.5184,3.787,0.2375,0
deep-image-96-angular,pdx-adsampling,0.418539,0.639455,0.218609,0.749491,8,2.1,10,10000,0.2,1,0.4326,4.145,0.2186,0
deep-image-96-angular,pdx-adsampling,0.362108,0.526947,0.209257,0.696352,6,2.1,10,10000,0.2,1,0.3692,1.813,0.2093,0
deep-image-96-angular,pdx-adsampling,0.309229,0.427968,0.204066,0.616095,4,2.1,10,10000,0.2,1,0.3141,0.596,0.2041,0
deep-image-96-angular,pdx-adsampling,0.250812,0.323821,0.194399,0.46946,2,2.1,10,10000,0.2,1,0.256,4.088,0.1944,0
deep-image-96-angular,pdx-adsampling-decimpr,6.56679,13.39,1.49946,0.99856,512,2.1,10,10000,0.2,1,6.611,20.15,1.499,0
deep-image-96-angular,pdx-adsampling-decimpr,3.82993,7.70005,0.805465,0.995229,256,2.1,10,10000,0.2,1,3.848,12.26,0.8055,0
deep-image-96-angular,pdx-adsampling-decimpr,3.78668,7.59554,0.75387,0.993919,224,2.1,10,10000,0.2,1,3.81,12.15,0.7539,0
deep-image-96-angular,pdx-adsampling-decimpr,3.27771,6.5318,0.668785,0.992149,192,2.1,10,10000,0.2,1,3.297,15.44,0.6688,0
deep-image-96-angular,pdx-adsampling-decimpr,3.15468,6.14041,0.613532,0.989689,160,2.1,10,10000,0.2,1,3.177,11.06,0.6135,0
deep-image-96-angular,pdx-adsampling-decimpr,2.6387,5.11632,0.555443,0.987979,144,2.1,10,10000,0.2,1,2.658,11.64,0.5554,0
deep-image-96-angular,pdx-adsampling-decimpr,2.46877,4.74235,0.52163,0.985489,128,2.1,10,10000,0.2,1,2.49,7.796,0.5216,0
deep-image-96-angular,pdx-adsampling-decimpr,2.47669,4.7141,0.504679,0.982158,112,2.1,10,10000,0.2,1,2.498,6.411,0.5047,0
deep-image-96-angular,pdx-adsampling-decimpr,1.94732,3.67362,0.423882,0.978367,96,2.1,10,10000,0.2,1,1.966,5.942,0.4239,0
deep-image-96-angular,pdx-adsampling-decimpr,1.84519,3.4495,0.39248,0.972677,80,2.1,10,10000,0.2,1,1.877,8.213,0.3925,0
deep-image-96-angular,pdx-adsampling-decimpr,1.6931,3.08611,0.374421,0.964186,64,2.1,10,10000,0.2,1,1.717,4.66,0.3744,0
deep-image-96-angular,pdx-adsampling-decimpr,1.41424,2.5345,0.35933,0.958095,56,2.1,10,10000,0.2,1,1.441,4.94,0.3593,0
deep-image-96-angular,pdx-adsampling-decimpr,1.23138,2.16764,0.327229,0.950004,48,2.1,10,10000,0.2,1,1.255,3.07,0.3272,0
deep-image-96-angular,pdx-adsampling-decimpr,1.10478,1.90699,0.32511,0.939114,40,2.1,10,10000,0.2,1,1.129,5.267,0.3028,0
deep-image-96-angular,pdx-adsampling-decimpr,0.9473,1.6019,0.313691,0.923214,32,2.1,10,10000,0.2,1,0.9685,3.68,0.2846,0
deep-image-96-angular,pdx-adsampling-decimpr,0.87169,1.45345,0.30651,0.911862,28,2.1,10,10000,0.2,1,0.8921,2.673,0.282,0
deep-image-96-angular,pdx-adsampling-decimpr,0.833132,1.37375,0.308411,0.905362,26,2.1,10,10000,0.2,1,0.8537,3.066,0.2782,0
deep-image-96-angular,pdx-adsampling-decimpr,0.824855,1.36607,0.298054,0.898582,24,2.1,10,10000,0.2,1,0.8453,3.568,0.2793,0
deep-image-96-angular,pdx-adsampling-decimpr,0.832755,1.36391,0.312351,0.890051,22,2.1,10,10000,0.2,1,0.8503,4.859,0.2706,0
deep-image-96-angular,pdx-adsampling-decimpr,0.775816,1.27019,0.292003,0.879671,20,2.1,10,10000,0.2,1,0.7933,4.136,0.242,0
deep-image-96-angular,pdx-adsampling-decimpr,0.685965,1.13472,0.24908,0.86836,18,2.1,10,10000,0.2,1,0.7003,2.97,0.2233,0
deep-image-96-angular,pdx-adsampling-decimpr,0.628813,1.02357,0.239302,0.854279,16,2.1,10,10000,0.2,1,0.6425,2.265,0.2193,0
deep-image-96-angular,pdx-adsampling-decimpr,0.580171,0.924047,0.246582,0.8369,14,2.1,10,10000,0.2,1,0.5968,3.146,0.2372,0
deep-image-96-angular,pdx-adsampling-decimpr,0.522233,0.807954,0.240612,0.814569,12,2.1,10,10000,0.2,1,0.5338,2.57,0.2349,0
deep-image-96-angular,pdx-adsampling-decimpr,0.472907,0.721151,0.230034,0.785909,10,2.1,10,10000,0.2,1,0.4831,2.142,0.2256,0
deep-image-96-angular,pdx-adsampling-decimpr,0.422494,0.629295,0.217496,0.749591,8,2.1,10,10000,0.2,1,0.4307,1.27,0.2175,0
deep-image-96-angular,pdx-adsampling-decimpr,0.37146,0.539726,0.209619,0.696422,6,2.1,10,10000,0.2,1,0.3789,2.617,0.2096,0
deep-image-96-angular,pdx-adsampling-decimpr,0.316334,0.446039,0.202045,0.616115,4,2.1,10,10000,0.2,1,0.3225,3.99,0.202,0
deep-image-96-angular,pdx-adsampling-decimpr,0.252536,0.331708,0.192431,0.46948,2,2.1,10,10000,0.2,1,0.2586,2.991,0.1924,0
deep-image-96-angular,pdx-adsampling-dz,6.76857,14.4162,1.40306,0.99852,512,2.1,10,10000,0.2,1,6.796,20.32,1.403,0
deep-image-96-angular,pdx-adsampling-dz,3.91777,7.85343,0.779807,0.99517,256,2.1,10,10000,0.2,1,3.929,9.043,0.7798,0
deep-image-96-angular,pdx-adsampling-dz,3.92485,7.94764,0.730696,0.993859,224,2.1,10,10000,0.2,1,3.943,9.663,0.7307,0
deep-image-96-angular,pdx-adsampling-dz,3.26161,6.45468,0.634719,0.992099,192,2.1,10,10000,0.2,1,3.278,8.445,0.6347,0
deep-image-96-angular,pdx-adsampling-dz,3.2063,6.25923,0.585679,0.989639,160,2.1,10,10000,0.2,1,3.224,8.745,0.5857,0
deep-image-96-angular,pdx-adsampling-dz,2.6623,5.16131,0.541793,0.987929,144,2.1,10,10000,0.2,1,2.68,8.488,0.5418,0
deep-image-96-angular,pdx-adsampling-dz,2.43932,4.64299,0.48053,0.985419,128,2.1,10,10000,0.2,1,2.458,13.62,0.4805,0
deep-image-96-angular,pdx-adsampling-dz,2.51206,4.7618,0.480897,0.982078,112,2.1,10,10000,0.2,1,2.535,8.829,0.4809,0
deep-image-96-angular,pdx-adsampling-dz,2.00639,3.71686,0.420478,0.978278,96,2.1,10,10000,0.2,1,2.032,6.139,0.4205,0
deep-image-96-angular,pdx-adsampling-dz,1.77595,3.23642,0.388093,0.972607,80,2.1,10,10000,0.2,1,1.801,6.501,0.3881,0
deep-image-96-angular,pdx-adsampling-dz,1.70861,3.06883,0.39302,0.964116,64,2.1,10,10000,0.2,1,1.733,6.378,0.3673,0
deep-image-96-angular,pdx-adsampling-dz,1.53645,2.73552,0.371761,0.958025,56,2.1,10,10000,0.2,1,1.559,5.351,0.3414,0
deep-image-96-angular,pdx-adsampling-dz,1.23525,2.14661,0.351095,0.949944,48,2.1,10,10000,0.2,1,1.258,3.287,0.3121,0
deep-image-96-angular,pdx-adsampling-dz,1.09383,1.86748,0.340859,0.939064,40,2.1,10,10000,0.2,1,1.115,3.478,0.2888,0
deep-image-96-angular,pdx-adsampling-dz,0.946854,1.58175,0.330442,0.923184,32,2.1,10,10000,0.2,1,0.9662,3.617,0.2752,0
deep-image-96-angular,pdx-adsampling-dz,0.861113,1.42354,0.314238,0.911842,28,2.1,10,10000,0.2,1,0.8798,2.991,0.265,0
deep-image-96-angular,pdx-adsampling-dz,0.820486,1.34969,0.305816,0.905332,26,2.1,10,10000,0.2,1,0.8391,2.554,0.271,0
deep-image-96-angular,pdx-adsampling-dz,0.797387,1.30067,0.308989,0.898552,24,2.1,10,10000,0.2,1,0.8167,4.393,0.2692,0
deep-image-96-angular,pdx-adsampling-dz,0.836784,1.375,0.308117,0.890032,22,2.1,10,10000,0.2,1,0.858,4.931,0.2596,0
deep-image-96-angular,pdx-adsampling-dz,0.781865,1.27223,0.300285,0.879651,20,2.1,10,10000,0.2,1,0.7992,4.408,0.2551,0
deep-image-96-angular,pdx-adsampling-dz,0.730808,1.17571,0.293321,0.86833,18,2.1,10,10000,0.2,1,0.7453,2.713,0.2502,0
deep-image-96-angular,pdx-adsampling-dz,0.671241,1.07429,0.2749,0.854249,16,2.1,10,10000,0.2,1,0.6855,2.752,0.2447,0
deep-image-96-angular,pdx-adsampling-dz,0.57112,0.895973,0.253816,0.83688,14,2.1,10,10000,0.2,1,0.5837,1.258,0.2324,0
deep-image-96-angular,pdx-adsampling-dz,0.518845,0.810113,0.23475,0.814569,12,2.1,10,10000,0.2,1,0.5335,6.365,0.2251,0
deep-image-96-angular,pdx-adsampling-dz,0.465864,0.710824,0.22345,0.785899,10,2.1,10,10000,0.2,1,0.4753,2.151,0.2156,0
deep-image-96-angular,pdx-adsampling-dz,0.415378,0.621835,0.211759,0.749581,8,2.1,10,10000,0.2,1,0.4234,1.461,0.208,0
deep-image-96-angular,pdx-adsampling-dz,0.364239,0.530464,0.200812,0.696402,6,2.1,10,10000,0.2,1,0.3715,2.758,0.2008,0
deep-image-96-angular,pdx-adsampling-dz,0.307404,0.431235,0.19485,0.616125,4,2.1,10,10000,0.2,1,0.3126,4.199,0.1948,0
deep-image-96-angular,pdx-adsampling-dz,0.246298,0.320874,0.187614,0.46947,2,2.1,10,10000,0.2,1,0.2514,3.466,0.1876,0
contriever-768,pdx-adsampling,8.82152,13.4325,4.3546,0.654144,512,2.1,10,10000,0.2,1,8.894,21.16,2.931,0
contriever-768,pdx-adsampling,5.18257,7.87953,2.55611,0.654084,256,2.1,10,10000,0.2,1,5.24,15.79,1.859,0
contriever-768,pdx-adsampling,4.72168,7.20377,2.36974,0.654054,224,2.1,10,10000,0.2,1,4.784,14.67,1.689,0
contriever-768,pdx-adsampling,4.09881,6.22798,2.08657,0.654025,192,2.1,10,10000,0.2,1,4.144,8.625,1.808,0
contriever-768,pdx-adsampling,3.60148,5.50537,1.83455,0.653935,160,2.1,10,10000,0.2,1,3.66,10.01,1.394,0
contriever-768,pdx-adsampling,3.35843,5.15302,1.6874,0.653925,144,2.1,10,10000,0.2,1,3.412,11.02,1.326,0
contriever-768,pdx-adsampling,3.03547,4.63261,1.57139,0.653855,128,2.1,10,10000,0.2,1,3.092,9.899,1.25,0
contriever-768,pdx-adsampling,2.74985,4.22323,1.27499,0.653815,112,2.1,10,10000,0.2,1,2.794,6.782,1.128,0
contriever-768,pdx-adsampling,2.52961,3.88749,1.33145,0.653695,96,2.1,10,10000,0.2,1,2.577,5.538,1.063,0
contriever-768,pdx-adsampling,2.18653,3.33808,1.07098,0.653565,80,2.1,10,10000,0.2,1,2.226,6.219,0.9934,0
contriever-768,pdx-adsampling,1.98406,3.06236,0.952,0.653345,64,2.1,10,10000,0.2,1,2.036,8.663,0.883,0
contriever-768,pdx-adsampling,1.84347,2.82536,0.879305,0.653175,56,2.1,10,10000,0.2,1,1.892,5.468,0.8793,0
contriever-768,pdx-adsampling,1.61852,2.48742,0.825118,0.652915,48,2.1,10,10000,0.2,1,1.656,6.047,0.8251,0
contriever-768,pdx-adsampling,1.47576,2.29024,0.757008,0.652485,40,2.1,10,10000,0.2,1,1.508,4.792,0.757,0
contriever-768,pdx-adsampling,1.40184,2.14814,0.710722,0.652045,32,2.1,10,10000,0.2,1,1.452,7.979,0.7107,0
contriever-768,pdx-adsampling,1.30821,1.98901,0.672419,0.651535,28,2.1,10,10000,0.2,1,1.35,3.579,0.6724,0
contriever-768,pdx-adsampling,1.25739,1.93748,0.660721,0.651225,26,2.1,10,10000,0.2,1,1.294,4.255,0.6607,0
contriever-768,pdx-adsampling,1.19201,1.85262,0.643569,0.650915,24,2.1,10,10000,0.2,1,1.219,3.476,0.6436,0
contriever-768,pdx-adsampling,1.16939,1.81942,0.635192,0.650615,22,2.1,10,10000,0.2,1,1.198,4.285,0.6352,0
contriever-768,pdx-adsampling,1.15954,1.79222,0.601267,0.650095,20,2.1,10,10000,0.2,1,1.206,7.09,0.6013,0
contriever-768,pdx-adsampling,1.11581,1.73404,0.595448,0.649285,18,2.1,10,10000,0.2,1,1.156,4.057,0.5954,0
contriever-768,pdx-adsampling,1.07602,1.67465,0.593003,0.648395,16,2.1,10,10000,0.2,1,1.114,3.983,0.593,0
contriever-768,pdx-adsampling,0.994978,1.55737,0.544656,0.647375,14,2.1,10,10000,0.2,1,1.02,3.558,0.5447,0
contriever-768,pdx-adsampling,0.91954,1.46619,0.465965,0.645855,12,2.1,10,10000,0.2,1,0.9485,5.039,0.466,0
contriever-768,pdx-adsampling,0.87395,1.39626,0.443833,0.643635,10,2.1,10,10000,0.2,1,0.8992,4.059,0.4438,0
contriever-768,pdx-adsampling,0.911789,1.45861,0.477325,0.640065,8,2.1,10,10000,0.2,1,0.9574,7.598,0.4773,0
contriever-768,pdx-adsampling,0.865642,1.39481,0.448937,0.634675,6,2.1,10,10000,0.2,1,0.9028,6.565,0.4489,0
contriever-768,pdx-adsampling,0.815078,1.32724,0.420628,0.623275,4,2.1,10,10000,0.2,1,0.8492,3.865,0.4206,0
contriever-768,pdx-adsampling,0.744342,1.23844,0.385497,0.592568,2,2.1,10,10000,0.2,1,0.7698,5.117,0.3855,0
contriever-768,pdx-adsampling-decimpr,16.9646,28.3769,5.90447,0.917233,512,2.1,10,10000,0.2,1,17.29,48.47,4.681,0
contriever-768,pdx-adsampling-decimpr,9.95889,16.6379,3.33519,0.916273,256,2.1,10,10000,0.2,1,10.14,25.88,2.805,0
contriever-768,pdx-adsampling-decimpr,8.76,14.6099,3.14629,0.915933,224,2.1,10,10000,0.2,1,8.926,24.81,2.597,0
contriever-768,pdx-adsampling-decimpr,8.01608,13.3884,2.77542,0.915483,192,2.1,10,10000,0.2,1,8.163,22.22,2.379,0
